,trial_date,customer_name,utm,display_price,company_id
8578,2021-01-29,Barbara Romero,email_footer,13,
8579,2021-01-29,Mark Butler,linkedin,34,
8580,2021-01-29,Heather Ramirez,linkedin,39,
8581,2021-01-29,Kathy Moore,organic,17,833.0
8582,2021-01-29,Nancy Wells,linkedin,18,
8583,2021-01-29,Charles Turner,google,12,832.0
8584,2021-01-30,Steve Smith,email_footer,15,
8585,2021-01-30,Linda Ryan,email_footer,49,
8586,2021-01-30,Mariah Flores,facebook,44,
8587,2021-01-30,Nicole Patterson,google,36,
8588,2021-01-30,Kelly Ferguson,organic,29,834.0
8589,2021-01-31,Amanda Kelley PhD,linkedin,12,
8590,2021-01-31,Grace Gomez,linkedin,15,
8591,2021-01-31,Sylvia Smith,google,45,
8592,2021-01-31,Brandon Robles,email_footer,29,
8593,2021-01-31,Katie Graham,linkedin,12,
8594,2021-01-31,Carmen Leach,linkedin,30,
8595,2021-01-31,James Richardson,facebook,38,
8596,2021-01-31,Thomas Curry,email_footer,22,
8597,2021-01-31,Brenda Caldwell,organic,45,835.0
8598,2021-01-31,Ryan Stanley,linkedin,19,
8599,2021-01-31,Rachel Wells,email_footer,28,
8600,2021-01-31,Timothy Davis,organic,31,836.0
8601,2021-01-31,Katherine Smith,email_footer,43,
8602,2021-02-01,Sandra Buck,organic,15,837.0
8603,2021-02-01,Timothy Campbell,organic,30,838.0
8604,2021-02-01,William Montoya,email_footer,43,
8605,2021-02-01,Brandi Cook,linkedin,22,
8606,2021-02-01,Cory Jones,email_footer,27,
8607,2021-02-01,James Davis,linkedin,13,
8608,2021-02-02,Michelle Medina,google,25,
8609,2021-02-02,Ashley Pollard,email_footer,12,
8610,2021-02-02,Diana Dennis,facebook,18,
8611,2021-02-02,Dennis Martin,organic,22,839.0
8612,2021-02-02,Jessica Hunt,email_footer,28,
8613,2021-02-03,Jason Powell,facebook,41,
8614,2021-02-03,Tanya Fuller,google,9,840.0
8615,2021-02-03,Brandon Bennett,email_footer,14,
8616,2021-02-03,Mark Williams,organic,21,
8617,2021-02-03,Samantha Jackson,organic,32,841.0
8618,2021-02-03,Cory Harding,email_footer,41,
8619,2021-02-04,Felicia Osborne,google,16,842.0
8620,2021-02-04,Robert Roberson,email_footer,17,
8621,2021-02-04,Teresa Howard,linkedin,14,
8622,2021-02-04,Tracey Webb,organic,27,
8623,2021-02-05,Jessica Scott,linkedin,17,
8624,2021-02-05,James Roberts,organic,25,
8625,2021-02-05,Mrs. Jessica Larson,linkedin,44,
8626,2021-02-05,Scott Crane,linkedin,38,
8627,2021-02-05,Fernando Freeman,email_footer,31,
8628,2021-02-05,Kristina Brown,linkedin,40,
8629,2021-02-05,Dawn Hubbard,google,48,
8630,2021-02-05,Ashley Molina,organic,16,843.0
8631,2021-02-05,Anthony Powell,linkedin,39,
8632,2021-02-06,Kara Fleming,organic,10,846.0
8633,2021-02-06,Laura Jones,linkedin,41,
8634,2021-02-06,Kevin Green,google,31,
8635,2021-02-06,Allison Ford,google,29,845.0
8636,2021-02-06,Mr. Michael Coleman,linkedin,19,844.0
8637,2021-02-07,Melissa Joseph,email_footer,16,
8638,2021-02-07,Bryce Kemp,organic,9,
8639,2021-02-07,Daniel Ramos,facebook,20,
8640,2021-02-07,Kevin Vasquez,linkedin,26,
8641,2021-02-07,Trevor Compton,email_footer,10,
8642,2021-02-07,Preston Mitchell,facebook,29,
8643,2021-02-07,Chelsea York,facebook,14,
8644,2021-02-08,Eric Hoffman,email_footer,25,
8645,2021-02-08,Christopher Johnson,facebook,39,
8646,2021-02-08,Joanna Johnson,email_footer,28,
8647,2021-02-08,Angela King DDS,linkedin,21,
8648,2021-02-08,Kristina Martin,facebook,47,
8649,2021-02-08,Mrs. Haley Butler,email_footer,34,
8650,2021-02-08,Kevin Deleon,google,12,847.0
8651,2021-02-08,Jeffrey Matthews,organic,45,
8652,2021-02-08,Travis Hobbs,linkedin,43,
8653,2021-02-09,Joe Davis,facebook,28,
8654,2021-02-09,James Le,facebook,43,
8655,2021-02-09,Jeffrey Johnson,facebook,26,
8656,2021-02-09,Charles Dalton,organic,44,
8657,2021-02-09,Lori Davis,organic,48,
8658,2021-02-09,Heather Vaughn,email_footer,12,
8659,2021-02-09,Gabriel Valencia,google,25,
8660,2021-02-10,Billy Waters,linkedin,13,
8661,2021-02-10,Howard Cox,email_footer,34,
8662,2021-02-10,James Torres,email_footer,46,
8663,2021-02-10,Jonathan Farmer,organic,13,848.0
8664,2021-02-10,Alexandra Clarke,organic,36,849.0
8665,2021-02-10,Dylan Sparks,google,15,
8666,2021-02-10,Jason Alvarado,organic,20,
8667,2021-02-10,Hannah Warren,facebook,11,
8668,2021-02-11,Paige Rice,email_footer,27,
8669,2021-02-11,Travis Ramsey,organic,37,850.0
8670,2021-02-11,Lisa Newton,linkedin,44,
8671,2021-02-11,Abigail Tran,linkedin,24,
8672,2021-02-11,Veronica Dalton,organic,43,
8673,2021-02-11,Cynthia Cisneros,linkedin,25,
8674,2021-02-11,William Wright,google,23,
8675,2021-02-12,Kathryn Anderson,email_footer,23,
8676,2021-02-12,Matthew Chavez,google,29,
8677,2021-02-12,Michael Knight,linkedin,39,
8678,2021-02-12,Joshua Turner,linkedin,47,
8679,2021-02-12,Kimberly Anderson,facebook,10,
8680,2021-02-13,Anthony Newton,email_footer,19,
8681,2021-02-13,Kenneth Flores,facebook,22,
8682,2021-02-13,Jessica Scott,organic,16,854.0
8683,2021-02-13,Amy Lambert,google,18,853.0
8684,2021-02-13,William Gonzalez,organic,23,
8685,2021-02-13,Janice Hurst,google,31,
8686,2021-02-13,Ryan Morris,organic,30,851.0
8687,2021-02-13,Vicki Day,email_footer,17,
8688,2021-02-13,Christopher Taylor,google,9,852.0
8689,2021-02-13,Jose Williams,google,10,
8690,2021-02-14,Kaitlin Fox,organic,17,855.0
8691,2021-02-14,Heather Adams,linkedin,31,
8692,2021-02-14,Vicki Johnson,organic,14,856.0
8693,2021-02-14,Kevin Morton,google,42,
8694,2021-02-14,James Solis,email_footer,17,
8695,2021-02-14,Jennifer Gill,linkedin,41,
8696,2021-02-14,Sonia Bray,google,32,
8697,2021-02-14,Kaitlyn Curtis,email_footer,21,
8698,2021-02-14,Melanie Young,organic,34,
8699,2021-02-14,Sean Hernandez,organic,44,
8700,2021-02-15,Rebecca Mueller,linkedin,23,
8701,2021-02-15,Jose Aguirre,email_footer,35,
8702,2021-02-15,Nicole Serrano,organic,12,857.0
8703,2021-02-15,Jeremiah Fernandez,facebook,47,
8704,2021-02-15,Robert Mccarthy,google,20,
8705,2021-02-15,Michael Johnson,facebook,40,
8706,2021-02-15,Cesar Johnson,google,9,
8707,2021-02-16,Catherine Waller,google,46,
8708,2021-02-16,Elizabeth Boyd,organic,22,
8709,2021-02-16,John Moses,organic,47,
8710,2021-02-16,Trevor Park,organic,14,859.0
8711,2021-02-16,Carla Gregory,organic,12,858.0
8712,2021-02-16,Christopher Raymond,facebook,19,
8713,2021-02-16,Thomas Smith,email_footer,23,
8714,2021-02-16,Kimberly Cole,google,36,
8715,2021-02-16,Katherine Bradley,google,30,
8716,2021-02-16,Janet Curtis,google,48,
8717,2021-02-17,Rita Ashley,facebook,12,
8718,2021-02-17,Robert Peck,email_footer,40,
8719,2021-02-17,Ryan Thompson,google,22,
8720,2021-02-18,Erin Cohen,email_footer,31,
8721,2021-02-18,Lauren Smith,email_footer,48,
8722,2021-02-18,Lynn Stein,linkedin,41,
8723,2021-02-18,Brandy Floyd,organic,25,
8724,2021-02-18,Rhonda Lynch,linkedin,49,
8725,2021-02-18,Tiffany Vaughan MD,facebook,31,
8726,2021-02-19,Richard Wright,organic,36,860.0
8727,2021-02-19,Amanda Cox,google,14,861.0
8728,2021-02-19,Raymond Haynes,linkedin,31,
8729,2021-02-19,Charles Sullivan,organic,27,863.0
8730,2021-02-19,Nathan Cervantes,linkedin,13,
8731,2021-02-19,James Vaughn,organic,47,
8732,2021-02-19,Nicole Sullivan,organic,22,862.0
8733,2021-02-19,Tyler Campbell,organic,33,
8734,2021-02-19,Michael Kennedy,google,21,
8735,2021-02-20,Justin Crawford,email_footer,47,
8736,2021-02-20,Craig Nelson,facebook,32,
8737,2021-02-20,Madison Wiggins,organic,49,866.0
8738,2021-02-20,Samantha Lowe,linkedin,19,
8739,2021-02-20,Beth White,organic,36,865.0
8740,2021-02-20,Joshua Aguirre,email_footer,46,
8741,2021-02-20,Kristen Carroll,organic,21,
8742,2021-02-20,Shannon Delgado,google,18,864.0
8743,2021-02-21,Rachel Garcia,facebook,43,
8744,2021-02-21,Caitlin Stokes,google,45,
8745,2021-02-21,Sheri Griffin,google,43,
8746,2021-02-21,Kathleen Johnson,google,44,
8747,2021-02-21,Sandra Sullivan,facebook,31,
8748,2021-02-21,Laura Martin,organic,12,867.0
8749,2021-02-21,Rebecca Young,facebook,42,
8750,2021-02-21,Kristie Craig,linkedin,33,
8751,2021-02-21,James Hughes,facebook,45,
8752,2021-02-21,David Cooper,google,46,
8753,2021-02-21,Jason Owens,facebook,26,
8754,2021-02-21,Ashley Mckinney,organic,24,
8755,2021-02-21,Marie Rodriguez,organic,43,
8756,2021-02-22,Ryan Lewis,email_footer,32,
8757,2021-02-22,Catherine Lewis,organic,16,
8758,2021-02-22,Theresa Simmons,linkedin,19,869.0
8759,2021-02-22,Timothy Pope,linkedin,30,
8760,2021-02-22,Austin Franklin,organic,29,868.0
8761,2021-02-22,Elizabeth Medina,google,47,
8762,2021-02-22,David Meyer,organic,40,
8763,2021-02-23,Benjamin Merritt,google,29,
8764,2021-02-23,Alicia Matthews,organic,44,
8765,2021-02-23,Gary Holmes,facebook,42,
8766,2021-02-23,Bryan Green,google,16,
8767,2021-02-23,Marie Allen,google,12,
8768,2021-02-23,Haley Huff,linkedin,34,
8769,2021-02-24,Robert Garrison,google,24,
8770,2021-02-24,Jennifer Brown,google,38,
8771,2021-02-24,Joshua Perry,linkedin,25,
8772,2021-02-24,Joseph Powers,facebook,24,
8773,2021-02-24,Scott Figueroa,linkedin,27,
8774,2021-02-24,Frances Davis,email_footer,21,
8775,2021-02-24,Kyle Young,google,18,
8776,2021-02-24,Nathaniel Hall,facebook,45,
8777,2021-02-24,Bradley Jones,google,19,870.0
8778,2021-02-24,Brenda Charles,email_footer,13,
8779,2021-02-24,Michelle Wilson,google,14,
8780,2021-02-24,Jeffrey Roberts,facebook,18,
8781,2021-02-25,Eric Black,facebook,37,
8782,2021-02-25,Melanie Pratt,facebook,24,
8783,2021-02-25,Tina Shepherd,organic,37,
8784,2021-02-25,William Mcmahon,email_footer,17,
8785,2021-02-25,Susan Nielsen,google,18,872.0
8786,2021-02-25,Vanessa Tran,email_footer,27,
8787,2021-02-25,Ellen Preston,organic,14,871.0
8788,2021-02-25,Katherine Adams,email_footer,35,
8789,2021-02-25,Pamela Smith MD,google,35,
8790,2021-02-25,William Jones,facebook,45,
8791,2021-02-25,William Ryan,organic,16,873.0
8792,2021-02-25,Elizabeth Robinson,facebook,20,
8793,2021-02-25,Alexandra Vang,google,14,
8794,2021-02-25,Amanda Hicks,organic,39,874.0
8795,2021-02-25,Shawn Brooks,facebook,17,
8796,2021-02-25,Jeffrey White,facebook,32,
8797,2021-02-26,Yvonne Snyder,organic,43,
8798,2021-02-26,Sandra Haley,organic,11,
8799,2021-02-26,Dr. Linda Wilkins,organic,34,
8800,2021-02-26,Jennifer Pennington,organic,36,
8801,2021-02-26,Daniel Vargas,organic,43,
8802,2021-02-26,Amanda Torres,facebook,28,
8803,2021-02-26,James Barker,email_footer,25,
8804,2021-02-26,Timothy Bennett,organic,17,875.0
8805,2021-02-26,Nicole Pittman,linkedin,15,
8806,2021-02-26,Tara Mills,facebook,45,
8807,2021-02-26,David Smith,facebook,23,
8808,2021-02-26,Sandra Mccoy,linkedin,12,
8809,2021-02-27,John Thomas,organic,42,879.0
8810,2021-02-27,Leslie Collins,google,22,
8811,2021-02-27,Kyle Wheeler,google,40,
8812,2021-02-27,Andrea Nguyen,organic,45,
8813,2021-02-27,Douglas Herring,organic,9,878.0
8814,2021-02-27,Chad Jenkins,email_footer,16,
8815,2021-02-27,Kerry Oconnor,organic,21,
8816,2021-02-27,Mark Krueger,organic,35,
8817,2021-02-27,Amanda Kim,google,14,877.0
8818,2021-02-27,Omar Weber,linkedin,32,
8819,2021-02-27,Eugene Ramirez,linkedin,13,876.0
8820,2021-02-27,James Alvarado,linkedin,30,
8821,2021-02-27,Jamie Salinas,organic,27,
8822,2021-02-27,Laura Morgan,organic,37,
8823,2021-02-27,Lisa Lang,facebook,27,
8824,2021-02-27,Paul Lin,email_footer,30,
8825,2021-02-27,Martha Allen,linkedin,14,
8826,2021-02-27,Marisa Medina,linkedin,46,
8827,2021-02-27,Emily Mcdaniel,linkedin,46,
8828,2021-02-28,Robert Walsh,google,13,
8829,2021-02-28,Charles Reeves,organic,19,881.0
8830,2021-02-28,Jade Freeman,organic,15,880.0
8831,2021-02-28,Shelley Wilson,organic,16,
8832,2021-02-28,Jennifer Reyes,email_footer,39,
8833,2021-02-28,James Ballard,linkedin,47,
8834,2021-03-01,Anthony Ball,linkedin,20,
8835,2021-03-01,Christopher Dawson,linkedin,34,
8836,2021-03-01,Kim Johnson,google,31,
8837,2021-03-01,Douglas Thompson,google,34,
8838,2021-03-01,Donna Wong,organic,29,
8839,2021-03-01,Jeffrey Newton,facebook,26,
8840,2021-03-01,Stephen Hayes,organic,23,882.0
8841,2021-03-02,Heather Fischer,email_footer,20,
8842,2021-03-02,Patricia White,google,34,
8843,2021-03-02,David Schroeder,organic,11,883.0
8844,2021-03-02,David Humphrey,linkedin,15,
8845,2021-03-02,Christine Schwartz,facebook,33,
8846,2021-03-02,Cindy Martin,facebook,33,
8847,2021-03-02,Brenda Anderson,organic,23,
8848,2021-03-02,Kelly Smith,linkedin,17,
8849,2021-03-02,William Key II,organic,40,884.0
8850,2021-03-02,Donald Jackson,facebook,44,
8851,2021-03-03,William Harris,facebook,43,
8852,2021-03-03,Joshua Oneill,email_footer,31,
8853,2021-03-03,Trevor Meyer,linkedin,23,
8854,2021-03-03,Leslie Reed,email_footer,39,
8855,2021-03-04,Alice Atkinson,linkedin,15,
8856,2021-03-05,Nicholas Gilbert,email_footer,19,
8857,2021-03-05,Sarah Taylor,organic,42,
8858,2021-03-05,Melissa York,email_footer,40,
8859,2021-03-05,Stephen Baker,linkedin,9,
8860,2021-03-05,Kenneth Briggs,facebook,44,
8861,2021-03-05,Wendy Cortez,linkedin,47,
8862,2021-03-06,Mr. Seth Greene II,organic,30,886.0
8863,2021-03-06,Jodi Anderson,google,21,
8864,2021-03-06,Kenneth Wagner,email_footer,22,
8865,2021-03-06,Jennifer Lee,google,32,
8866,2021-03-06,Dustin Clay,facebook,12,
8867,2021-03-06,Wesley Johnson,facebook,46,
8868,2021-03-06,Christopher Blackwell,facebook,21,
8869,2021-03-06,Luis Herring,linkedin,11,
8870,2021-03-06,Nicholas Terry,organic,15,885.0
8871,2021-03-06,Michelle Dean,google,48,
8872,2021-03-07,Denise Richmond,email_footer,24,
8873,2021-03-07,Richard Wright,email_footer,45,
8874,2021-03-07,Rebecca Aguilar,email_footer,20,
8875,2021-03-07,Gregory Smith,facebook,28,
8876,2021-03-07,Rachel Nicholson,facebook,20,
8877,2021-03-07,Scott Moyer,organic,28,887.0
8878,2021-03-07,Dawn Nelson,email_footer,32,
8879,2021-03-07,Joseph Ramos,facebook,49,
8880,2021-03-08,Christopher Pacheco,organic,33,
8881,2021-03-08,Scott Gutierrez,linkedin,32,
8882,2021-03-08,Jeffrey Clark,organic,49,889.0
8883,2021-03-08,William Conley,facebook,45,
8884,2021-03-08,Jose Mcgrath,organic,38,888.0
8885,2021-03-08,Terry Moon,linkedin,9,
8886,2021-03-08,Christy Wright,google,28,
8887,2021-03-08,Mitchell Stevens,google,25,
8888,2021-03-08,Ryan Case,email_footer,30,
8889,2021-03-09,Ann Bennett,organic,12,892.0
8890,2021-03-09,Jason Neal,email_footer,45,
8891,2021-03-09,John Lowe MD,email_footer,12,
8892,2021-03-09,Aaron Lee,organic,19,894.0
8893,2021-03-09,Jacob Smith,google,30,
8894,2021-03-09,Matthew Dougherty,organic,27,
8895,2021-03-09,Anthony Barrett,facebook,49,
8896,2021-03-09,Brian Wilcox,organic,43,891.0
8897,2021-03-09,Ashley Wagner,facebook,40,
8898,2021-03-09,Timothy Garcia,organic,49,893.0
8899,2021-03-09,Jeffrey Leach,email_footer,40,
8900,2021-03-09,Angela Vasquez,organic,12,890.0
8901,2021-03-09,Ryan Sampson,organic,21,
8902,2021-03-09,Mrs. Julia Craig,linkedin,9,895.0
8903,2021-03-10,Jeffrey Larsen,facebook,24,
8904,2021-03-10,Brenda Jensen,email_footer,13,
8905,2021-03-10,Jeremy Lee,organic,32,896.0
8906,2021-03-10,Peter Newman,facebook,39,
8907,2021-03-10,Dr. Adam Cox,email_footer,34,
8908,2021-03-10,Kristin Olsen,organic,39,897.0
8909,2021-03-10,Mrs. Kelly Hawkins,email_footer,24,
8910,2021-03-10,Thomas Morris,linkedin,48,
8911,2021-03-10,Jeremy Dennis,email_footer,14,
8912,2021-03-10,Jason Reeves,organic,22,898.0
8913,2021-03-10,Sherri Moran,organic,34,
8914,2021-03-10,Elizabeth Ball,facebook,35,
8915,2021-03-11,Michael Le,facebook,45,
8916,2021-03-11,Natalie Richard,organic,22,
8917,2021-03-11,Jerry Sanchez,google,24,
8918,2021-03-11,Kathryn Michael,email_footer,10,
8919,2021-03-11,Mary Webster,facebook,31,
8920,2021-03-12,Julie Jones,organic,12,900.0
8921,2021-03-12,Kyle Gray,google,39,
8922,2021-03-12,Brandon Maldonado,linkedin,14,
8923,2021-03-12,David Cooper,google,29,
8924,2021-03-12,Erika Washington,organic,11,899.0
8925,2021-03-13,Steven Johnson,organic,23,901.0
8926,2021-03-13,Stephanie Murphy,facebook,47,
8927,2021-03-13,Sarah Spencer DVM,google,19,902.0
8928,2021-03-13,Ralph Jackson,linkedin,27,
8929,2021-03-13,Julia Davis,linkedin,39,
8930,2021-03-13,Jacob Smith,linkedin,33,
8931,2021-03-13,Aaron Galloway,organic,30,903.0
8932,2021-03-13,Natasha Kim,facebook,11,
8933,2021-03-14,Raymond Jackson,google,42,
8934,2021-03-14,Leslie Rodriguez,organic,10,906.0
8935,2021-03-14,Yolanda Davis,linkedin,40,
8936,2021-03-14,Kenneth Williams,google,11,
8937,2021-03-14,Richard Haynes,organic,27,
8938,2021-03-14,Elizabeth Martinez,organic,16,905.0
8939,2021-03-14,Michael Chapman,google,28,
8940,2021-03-14,Meghan Davis,google,14,904.0
8941,2021-03-14,Aaron Nielsen,email_footer,15,
8942,2021-03-14,Kevin Harrison,google,33,
8943,2021-03-14,Michael Glenn,email_footer,31,
8944,2021-03-14,Abigail Mills,email_footer,46,
8945,2021-03-14,Breanna Lane,email_footer,48,
8946,2021-03-15,Roy Bradley,organic,34,907.0
8947,2021-03-15,Marisa Orozco DVM,organic,36,
8948,2021-03-15,John Collier,google,24,
8949,2021-03-15,Isabel Navarro,google,18,908.0
8950,2021-03-15,Jessica Williams,email_footer,20,
8951,2021-03-15,Toni Miles,linkedin,47,
8952,2021-03-15,Peter Harper,organic,17,
8953,2021-03-15,Mark Keller,organic,28,
8954,2021-03-15,Mark Dorsey,organic,21,
8955,2021-03-15,Michael Howard,facebook,41,
8956,2021-03-16,William Torres,linkedin,40,
8957,2021-03-16,Patricia Parker,google,45,
8958,2021-03-16,Michael Garrett,google,16,909.0
8959,2021-03-16,Jessica Vincent,linkedin,29,
8960,2021-03-16,Alexis Gray,facebook,44,
8961,2021-03-16,Terri Stone,linkedin,9,
8962,2021-03-16,Bryce Walker MD,google,13,
8963,2021-03-17,Sarah Rojas,email_footer,39,
8964,2021-03-17,Bryan Johnson,organic,43,910.0
8965,2021-03-17,Brandi Wilson,google,33,
8966,2021-03-17,Brittany Briggs,linkedin,47,
8967,2021-03-17,Carol White,google,23,
8968,2021-03-17,Andrew Armstrong,google,44,
8969,2021-03-18,Amanda Fritz,linkedin,16,
8970,2021-03-18,Dr. Cory Brown,organic,18,911.0
8971,2021-03-18,John Miller,organic,48,
8972,2021-03-19,Cody Johnson,google,13,
8973,2021-03-19,Anthony Horton,google,46,
8974,2021-03-19,Crystal Mitchell,google,26,
8975,2021-03-19,Jennifer Cooper,facebook,34,
8976,2021-03-19,Rebecca Wiggins,email_footer,33,
8977,2021-03-19,Robert Hill,linkedin,21,
8978,2021-03-19,Kimberly Wagner,facebook,45,
8979,2021-03-19,Gina Dodson,organic,31,912.0
8980,2021-03-19,Corey Silva,email_footer,41,
8981,2021-03-20,Jordan Marshall,google,10,914.0
8982,2021-03-20,Bethany Phillips,organic,29,913.0
8983,2021-03-20,Carolyn Lopez,google,24,
8984,2021-03-20,Nicholas Peterson,facebook,37,
8985,2021-03-20,Raymond Peck,facebook,13,
8986,2021-03-20,Timothy Smith,facebook,47,
8987,2021-03-20,Andrew Preston,facebook,20,
8988,2021-03-20,Robert Bright DVM,facebook,15,
8989,2021-03-21,Corey Fritz,organic,13,915.0
8990,2021-03-21,Kristina Hill,facebook,40,
8991,2021-03-21,Robert Smith,facebook,25,
8992,2021-03-21,Johnathan Maldonado,linkedin,29,
8993,2021-03-22,Randy Simpson,organic,16,918.0
8994,2021-03-22,William Rojas,email_footer,39,
8995,2021-03-22,Cheryl Bell,linkedin,24,
8996,2021-03-22,Brianna Robinson,google,13,916.0
8997,2021-03-22,Paul Becker,google,34,
8998,2021-03-22,Kyle Russell,linkedin,14,
8999,2021-03-22,Isabel Johnson,facebook,28,
9000,2021-03-22,David Knight,organic,19,917.0
9001,2021-03-22,Spencer Maynard,linkedin,48,
9002,2021-03-23,Jessica Davis,email_footer,16,
9003,2021-03-23,Jeffery Martin,linkedin,39,
9004,2021-03-23,Cynthia Rivers,email_footer,44,
9005,2021-03-23,Stephen Rivera,email_footer,33,
9006,2021-03-23,Sarah Little,email_footer,35,
9007,2021-03-23,Bryan Myers,facebook,12,
9008,2021-03-23,Charles Smith,organic,29,919.0
9009,2021-03-24,Brooke Fitzpatrick,linkedin,27,
9010,2021-03-24,Beth Wells,linkedin,13,
9011,2021-03-24,Brian Dodson,email_footer,47,
9012,2021-03-24,Tanya Campbell,linkedin,24,
9013,2021-03-24,Jason Arnold,email_footer,12,
9014,2021-03-24,Maria Johnson,linkedin,19,920.0
9015,2021-03-24,Anthony Robles,organic,34,921.0
9016,2021-03-25,Carl Haynes,email_footer,45,
9017,2021-03-25,Brandon Martinez,linkedin,49,
9018,2021-03-25,Thomas Ruiz,facebook,23,
9019,2021-03-25,Brittney Wilson,linkedin,34,
9020,2021-03-25,Jennifer Gilbert,organic,26,922.0
9021,2021-03-25,Anita Greene,organic,43,
9022,2021-03-26,Dana Peterson,google,22,
9023,2021-03-27,Robin Barton,google,48,
9024,2021-03-27,Jodi Harris,linkedin,33,
9025,2021-03-27,Denise Guerrero,organic,38,
9026,2021-03-28,Michael Johnson,email_footer,27,
9027,2021-03-28,Kathleen Carney,organic,38,
9028,2021-03-28,Michael Cain,email_footer,22,
9029,2021-03-28,Jeffrey Cochran,google,33,
9030,2021-03-28,Jason Ortega,linkedin,23,
9031,2021-03-28,Jennifer Palmer,linkedin,27,
9032,2021-03-28,Terry Nguyen,email_footer,11,
9033,2021-03-28,Brett Singleton,linkedin,17,
9034,2021-03-28,Tammy Li,facebook,35,
9035,2021-03-28,Allison Hernandez,google,30,
9036,2021-03-29,Stacy Sexton,facebook,16,
9037,2021-03-29,Sharon Sanders,organic,43,
9038,2021-03-29,Adrienne Cowan,google,37,
9039,2021-03-29,Mark Smith,email_footer,31,
9040,2021-03-29,Wendy Mejia,email_footer,44,
9041,2021-03-29,Thomas Perez,google,49,923.0
9042,2021-03-29,Krista Sanders,email_footer,11,
9043,2021-03-29,Mary Stevens,facebook,15,
9044,2021-03-29,Eric Vaughn,google,18,924.0
9045,2021-03-30,Bradley Pierce,facebook,16,
9046,2021-03-30,Brandon Johnson,email_footer,45,
9047,2021-03-30,Michael Davila,email_footer,28,
9048,2021-03-30,Sara Kelley,google,35,
9049,2021-03-30,Virginia Taylor,google,24,
9050,2021-03-30,Calvin Duffy,google,28,
9051,2021-03-30,Kerry Flores,email_footer,45,
9052,2021-03-30,Victoria Odom,organic,24,
9053,2021-03-30,Jessica Gordon,linkedin,28,
9054,2021-03-31,Scott Martin,facebook,20,
9055,2021-03-31,Elijah Duran DDS,facebook,15,
9056,2021-03-31,Henry Vasquez,email_footer,19,
9057,2021-03-31,Nicole Walker,linkedin,12,
9058,2021-03-31,Luis Wright,google,47,
9059,2021-04-01,Rebekah Santos,google,39,925.0
9060,2021-04-01,Alexandra Chambers,facebook,35,
9061,2021-04-01,Brian Wall,google,37,
9062,2021-04-01,Brian Houston,google,49,
9063,2021-04-01,Matthew Craig,email_footer,29,
9064,2021-04-01,Ryan Burnett,google,32,
9065,2021-04-01,Joseph Bradley,email_footer,21,
9066,2021-04-01,Kathleen Bowman,google,41,
9067,2021-04-01,Jeffrey Reed,organic,13,926.0
9068,2021-04-01,Robert Meyer,linkedin,30,
9069,2021-04-02,Dr. Madison Thompson DVM,email_footer,9,
9070,2021-04-02,Michele Cantu,facebook,44,
9071,2021-04-02,Kimberly Shaw,email_footer,16,
9072,2021-04-02,Mark Stewart,facebook,30,
9073,2021-04-02,Christina Holmes,google,47,
9074,2021-04-02,Emily Webb,linkedin,17,
9075,2021-04-02,Christopher Mccormick,organic,24,
9076,2021-04-02,Jennifer Riggs,facebook,44,
9077,2021-04-02,Dylan Duncan,linkedin,24,
9078,2021-04-02,Dennis Dominguez,facebook,36,
9079,2021-04-02,Matthew Sanders,organic,36,
9080,2021-04-03,William Taylor,google,13,
9081,2021-04-03,Brandon Rivera,linkedin,24,
9082,2021-04-03,William Gardner,linkedin,45,
9083,2021-04-03,Kevin Smith,google,35,
9084,2021-04-03,Kristin Smith,organic,34,927.0
9085,2021-04-03,Michelle Stephenson,linkedin,15,
9086,2021-04-03,Jennifer Wong,organic,29,
9087,2021-04-03,Donald Olsen,email_footer,38,
9088,2021-04-03,Dana Hays,google,32,
9089,2021-04-03,Summer Owens,google,47,
9090,2021-04-03,Jacob Sanchez,organic,24,
9091,2021-04-04,Tara Lynch,linkedin,26,
9092,2021-04-04,Kenneth Davis,facebook,42,
9093,2021-04-04,Jessica Sherman,organic,27,
9094,2021-04-04,Stacie White,linkedin,41,
9095,2021-04-04,Erica Cross,facebook,28,
9096,2021-04-04,Mike Fleming,facebook,29,
9097,2021-04-04,Olivia Wolfe,organic,10,928.0
9098,2021-04-04,Steven Diaz,email_footer,46,
9099,2021-04-04,Robin Bond,email_footer,47,
9100,2021-04-05,Michael Pollard,organic,39,931.0
9101,2021-04-05,Mariah Morton,facebook,42,
9102,2021-04-05,Roy Farmer,organic,11,930.0
9103,2021-04-05,Kristin Graham,google,36,
9104,2021-04-05,Jonathan Jones,email_footer,36,
9105,2021-04-05,Kevin Richardson,organic,39,929.0
9106,2021-04-05,William Sampson,email_footer,35,
9107,2021-04-05,Amy Reynolds,linkedin,37,
9108,2021-04-05,Jessica Flowers,google,46,
9109,2021-04-05,Jasmine Herring,facebook,30,
9110,2021-04-06,Alan Carr,organic,33,
9111,2021-04-06,Daniel Diaz,organic,21,
9112,2021-04-06,Erin Washington,email_footer,10,
9113,2021-04-06,Joseph Franco,linkedin,32,
9114,2021-04-06,Melissa Butler,organic,48,
9115,2021-04-06,Lisa Clay,email_footer,48,
9116,2021-04-06,Morgan Martinez,organic,39,933.0
9117,2021-04-06,Anthony Lowery,linkedin,23,
9118,2021-04-06,Jaime Brown,email_footer,43,
9119,2021-04-06,Maxwell Williams,organic,18,932.0
